No.,Time,Source,Destination,Protocol,Length,Info,,label
1742,60.852849,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1743,60.856118,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1744,60.903597,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1745,60.903597,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1746,60.903597,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1747,60.903597,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1748,60.903597,157.240.229.35,100.86.186.37,UDP,1178,443  >  64722 Len=1136,,2
1749,60.903597,157.240.229.35,100.86.186.37,UDP,698,443  >  64722 Len=656,,2
1750,60.90762,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1751,60.911318,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1752,60.976691,100.86.186.37,157.240.229.35,UDP,75,64722  >  443 Len=33,,2
1753,60.992539,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1754,61.120566,157.240.229.35,100.86.186.37,UDP,346,443  >  64722 Len=304,,2
1755,61.120566,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1756,61.120566,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1757,61.120566,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1758,61.120566,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1759,61.121298,100.86.186.37,157.240.229.35,UDP,85,64722  >  443 Len=43,,2
1760,61.121421,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1761,61.121456,100.86.186.37,157.240.229.35,UDP,80,64722  >  443 Len=38,,2
1762,61.121479,100.86.186.37,157.240.229.35,UDP,80,64722  >  443 Len=38,,2
1763,61.121501,100.86.186.37,157.240.229.35,UDP,80,64722  >  443 Len=38,,2
1764,61.142183,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1765,61.142183,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1766,61.142183,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1767,61.142183,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1768,61.143945,100.86.186.37,157.240.229.35,UDP,80,64722  >  443 Len=38,,2
1769,61.144019,100.86.186.37,157.240.229.35,UDP,82,64722  >  443 Len=40,,2
1770,61.144055,100.86.186.37,157.240.229.35,UDP,82,64722  >  443 Len=40,,2
1771,61.144088,100.86.186.37,157.240.229.35,UDP,82,64722  >  443 Len=40,,2
1772,61.148528,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1773,61.148528,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1774,61.148528,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1775,61.148528,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1776,61.148528,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1777,61.148528,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1778,61.148528,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1779,61.148528,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1780,61.148528,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1781,61.148528,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1782,61.149701,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1783,61.152481,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1784,61.152961,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1785,61.161228,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1786,61.161228,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1787,61.164389,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1788,61.16598,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1789,61.16598,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1790,61.169749,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1791,61.185056,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1792,61.190002,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1793,61.197952,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1794,61.197952,157.240.229.35,100.86.186.37,UDP,282,443  >  64722 Len=240,,2
1795,61.198516,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1796,61.22271,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1797,61.22271,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1798,61.22271,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1799,61.22271,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1800,61.22271,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1801,61.226879,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1802,61.230892,157.240.229.35,100.86.186.37,UDP,794,443  >  64722 Len=752,,2
1803,61.234242,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
1804,61.23468,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1805,61.239514,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1806,61.239514,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1807,61.243186,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1808,61.266334,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1809,61.270406,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1810,61.290737,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1811,61.294705,157.240.229.35,100.86.186.37,UDP,794,443  >  64722 Len=752,,2
1812,61.295111,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1813,61.299424,100.86.186.37,157.240.229.35,UDP,82,64722  >  443 Len=40,,2
1814,61.328044,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1815,61.328044,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1816,61.328044,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1817,61.329027,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1818,61.329027,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1819,61.330909,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1820,61.332458,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1821,61.332458,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1822,61.332458,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1823,61.332458,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1824,61.333388,157.240.229.35,100.86.186.37,UDP,250,443  >  64722 Len=208,,2
1825,61.335718,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
1826,61.33661,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1827,61.341739,157.240.229.35,100.86.186.37,UDP,954,443  >  64722 Len=912,,2
1828,61.341739,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1829,61.344757,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1830,61.580009,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
1831,61.580155,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
1832,61.580212,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
1833,61.580264,100.86.186.37,157.240.229.35,UDP,214,64722  >  443 Len=172,,2
1834,61.59302,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1835,61.595816,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1836,61.610691,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1837,61.716031,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1838,61.716031,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1839,61.716031,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1840,61.716031,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1841,61.716031,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1842,61.717403,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1843,61.720277,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1844,61.722758,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1845,61.722758,157.240.229.35,100.86.186.37,UDP,346,443  >  64722 Len=304,,2
1846,61.727584,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1847,61.768378,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1848,81.742295,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
1849,81.742461,100.86.186.37,157.240.229.35,UDP,982,64722  >  443 Len=940,,2
1850,81.753252,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1851,81.768979,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1852,81.775447,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1853,81.836853,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1854,81.837814,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1855,81.867512,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1856,83.357765,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
1857,83.357911,100.86.186.37,157.240.229.35,UDP,420,64722  >  443 Len=378,,2
1858,83.407805,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1859,83.41148,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1860,83.439175,100.86.186.37,157.240.229.35,UDP,420,64722  >  443 Len=378,,2
1861,83.452673,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1862,83.464705,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1863,83.476414,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1864,83.476915,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1865,83.509069,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1866,83.881393,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
1867,83.881511,100.86.186.37,157.240.229.35,UDP,1085,64722  >  443 Len=1043,,2
1868,83.891644,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1869,83.895128,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1870,83.916007,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1871,83.991084,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1872,83.991473,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1873,83.991802,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1874,83.991802,157.240.229.35,100.86.186.37,UDP,570,443  >  64722 Len=528,,2
1875,83.99298,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1876,83.993315,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1877,84.020874,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1878,84.022131,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1879,84.028766,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1880,98.754836,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1881,98.75495,100.86.186.37,157.240.229.35,UDP,604,64722  >  443 Len=562,,2
1882,98.766189,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1883,98.774496,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1884,98.786781,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1885,98.985373,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1886,98.98608,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1887,99.015824,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1888,103.238094,100.86.186.37,157.240.229.35,UDP,1287,64722  >  443 Len=1245,,2
1889,103.238282,100.86.186.37,157.240.229.35,UDP,86,64722  >  443 Len=44,,2
1890,103.243443,100.86.186.37,157.240.229.35,UDP,1033,64722  >  443 Len=991,,2
1891,103.249147,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1892,103.253906,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1893,103.254164,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1894,103.332757,157.240.229.35,100.86.186.37,UDP,1082,443  >  64722 Len=1040,,2
1895,103.333187,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1896,103.363872,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1897,103.363872,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1898,103.363872,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1899,103.364369,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1900,103.364369,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1901,103.364528,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1902,103.3673,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1903,103.367804,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1904,103.3686,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1905,103.3686,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1906,103.369086,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1907,103.369086,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1908,103.372094,157.240.229.35,100.86.186.37,UDP,346,443  >  64722 Len=304,,2
1909,103.37247,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1910,103.388818,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1911,105.339292,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
1912,105.339417,100.86.186.37,157.240.229.35,UDP,392,64722  >  443 Len=350,,2
1913,105.34954,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1914,105.353823,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1915,105.373562,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1916,105.451292,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1917,105.452063,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1918,105.479113,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1919,106.594179,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
1920,106.594359,100.86.186.37,157.240.229.35,UDP,1199,64722  >  443 Len=1157,,2
1921,106.607229,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1922,106.620334,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1923,106.626998,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1924,106.739667,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
1925,106.739864,100.86.186.37,157.240.229.35,UDP,345,64722  >  443 Len=303,,2
1926,106.750108,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1927,106.753295,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1928,106.773905,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1929,106.832377,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1930,106.833132,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1931,106.866862,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1932,107.074651,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1933,107.077378,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1934,107.077378,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1935,107.077378,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1936,107.078116,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
1937,107.078355,157.240.229.35,100.86.186.37,UDP,762,443  >  64722 Len=720,,2
1938,107.078355,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1939,107.078355,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1940,107.078355,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1941,107.078355,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1942,107.078355,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1943,107.078355,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1944,107.078355,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1945,107.078355,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1946,107.078355,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1947,107.079401,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1948,107.085403,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1949,107.085403,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1950,107.085403,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1951,107.085812,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1952,107.087523,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1953,107.087523,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1954,107.087523,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1955,107.087523,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1956,107.088542,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1957,107.089748,157.240.229.35,100.86.186.37,UDP,314,443  >  64722 Len=272,,2
1958,107.106354,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1959,107.131885,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1960,107.132482,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1961,107.13485,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1962,107.135271,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1963,107.135277,157.240.229.35,100.86.186.37,UDP,730,443  >  64722 Len=688,,2
1964,107.135582,100.86.186.37,157.240.229.35,UDP,78,64722  >  443 Len=36,,2
1965,107.142554,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1966,107.149134,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1967,107.196792,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1968,107.19724,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1969,107.19724,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1970,107.197582,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1971,107.197582,157.240.229.35,100.86.186.37,UDP,442,443  >  64722 Len=400,,2
1972,107.201186,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1973,107.20415,157.240.229.35,100.86.186.37,UDP,442,443  >  64722 Len=400,,2
1974,107.211925,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1975,107.223397,157.240.229.35,100.86.186.37,UDP,442,443  >  64722 Len=400,,2
1976,107.226598,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1977,107.250126,157.240.229.35,100.86.186.37,UDP,442,443  >  64722 Len=400,,2
1978,107.25556,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1979,107.27246,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1980,107.27246,157.240.229.35,100.86.186.37,UDP,186,443  >  64722 Len=144,,2
1981,107.276956,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
1982,107.343283,100.86.186.37,157.240.229.35,UDP,71,64722  >  443 Len=29,,2
1983,107.361322,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1984,107.361322,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1985,107.361322,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1986,107.361322,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1987,107.361322,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1988,107.361322,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
1989,107.361322,157.240.229.35,100.86.186.37,UDP,1082,443  >  64722 Len=1040,,2
1990,107.3628,157.240.229.35,100.86.186.37,UDP,506,443  >  64722 Len=464,,2
1991,107.3628,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1992,107.3628,157.240.229.35,100.86.186.37,UDP,474,443  >  64722 Len=432,,2
1993,107.363211,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1994,107.363272,157.240.229.35,100.86.186.37,UDP,762,443  >  64722 Len=720,,2
1995,107.366446,157.240.229.35,100.86.186.37,UDP,762,443  >  64722 Len=720,,2
1996,107.366961,100.86.186.37,157.240.229.35,UDP,76,64722  >  443 Len=34,,2
1997,107.393717,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
1998,107.724311,100.86.186.37,157.240.229.35,UDP,1285,64722  >  443 Len=1243,,2
1999,107.724396,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
2000,107.724442,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
2001,107.724476,100.86.186.37,157.240.229.35,UDP,1292,64722  >  443 Len=1250,,2
2002,107.724515,100.86.186.37,157.240.229.35,UDP,520,64722  >  443 Len=478,,2
2003,107.736467,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2004,107.740062,100.86.186.37,157.240.229.35,UDP,77,64722  >  443 Len=35,,2
2005,107.757868,157.240.229.35,100.86.186.37,UDP,90,443  >  64722 Len=48,,2
2006,107.932436,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2007,107.932436,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2008,107.932436,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2009,107.932436,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2010,107.933275,100.86.186.37,157.240.229.35,UDP,83,64722  >  443 Len=41,,2
2011,107.933336,157.240.229.35,100.86.186.37,UDP,122,443  >  64722 Len=80,,2
2012,107.933336,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2013,107.933789,157.240.229.35,100.86.186.37,UDP,1274,443  >  64722 Len=1232,,2
2014,107.933789,157.240.229.35,100.86.186.37,UDP,218,443  >  64722 Len=176,,2
